timestamp,entry_minute,time_left_min,regime,signal,model_up,model_down,mkt_up,mkt_down,edge_up,edge_down,recommendation
2026-02-13T15:40:19.339Z,10.317,4.679,TREND_UP,NO TRADE,0.5519857407407407,0.4480142592592593,0.43,0.56,0.11764230639730633,-0.11764230639730644,NO_TRADE
2026-02-13T15:40:21.023Z,10.339,4.650,TREND_UP,NO TRADE,0.5516629629629629,0.4483370370370371,0.39,0.59,0.15370377928949353,-0.15370377928949353,NO_TRADE
2026-02-13T15:40:22.266Z,10.367,4.629,TREND_UP,NO TRADE,0.551432962962963,0.44856703703703704,0.37,0.62,0.1776955892255892,-0.17769558922558926,NO_TRADE
2026-02-13T15:40:23.522Z,10.388,4.608,TREND_UP,NO TRADE,0.5512001851851852,0.4487998148148148,0.37,0.61,0.17364916477702197,-0.17364916477702197,NO_TRADE
2026-02-13T15:40:24.799Z,10.409,4.587,TREND_UP,NO TRADE,0.5509637037037037,0.44903629629629627,0.41,0.57,0.13259635676492826,-0.1325963567649282,NO_TRADE
2026-02-13T15:40:26.055Z,10.430,4.566,TREND_UP,NO TRADE,0.5507309259259259,0.4492690740740741,0.45,0.53,0.09154725245653811,-0.09154725245653816,NO_TRADE
2026-02-13T15:40:27.333Z,10.451,4.545,TREND_UP,NO TRADE,0.5504977777777778,0.44950222222222225,0.45,0.54,0.09595232323232317,-0.09595232323232328,NO_TRADE
2026-02-13T15:40:28.584Z,10.472,4.524,TREND_UP,NO TRADE,0.5502627777777778,0.44973722222222223,0.45,0.54,0.09571732323232318,-0.09571732323232329,NO_TRADE
2026-02-13T15:40:29.828Z,10.493,4.503,TREND_UP,NO TRADE,0.5500325925925926,0.44996740740740737,0.44,0.53,0.09642434516991222,-0.09642434516991227,NO_TRADE
2026-02-13T15:40:31.085Z,10.514,4.482,TREND_UP,NO TRADE,0.5497994444444444,0.4502005555555556,0.44,0.55,0.10535499999999992,-0.10535499999999998,NO_TRADE
2026-02-13T15:40:32.344Z,10.535,4.461,TREND_UP,NO TRADE,0.5495666666666666,0.45043333333333335,0.43,0.56,0.11522323232323228,-0.1152232323232324,NO_TRADE
2026-02-13T15:40:33.588Z,10.556,4.440,TREND_UP,NO TRADE,0.5493362962962963,0.4506637037037037,0.41,0.58,0.13519488215488218,-0.13519488215488218,NO_TRADE
2026-02-13T15:40:34.838Z,10.577,4.419,TREND_UP,NO TRADE,0.5491046296296296,0.4508953703703704,0.4,0.59,0.1450642255892255,-0.1450642255892255,NO_TRADE
2026-02-13T15:40:36.081Z,10.597,4.399,TREND_UP,NO TRADE,0.5488742592592593,0.45112574074074074,0.38,0.61,0.1650358754208754,-0.1650358754208754,NO_TRADE
2026-02-13T15:40:37.344Z,10.618,4.378,TREND_UP,NO TRADE,0.5486405555555556,0.4513594444444444,0.38,0.61,0.1648021717171717,-0.1648021717171717,NO_TRADE
2026-02-13T15:40:38.596Z,10.639,4.357,TREND_UP,NO TRADE,0.548409074074074,0.451590925925926,0.39,0.6,0.15446968013468004,-0.1544696801346801,NO_TRADE
2026-02-13T15:40:39.859Z,10.660,4.336,TREND_UP,NO TRADE,0.5481746296296296,0.4518253703703704,0.4,0.59,0.1441342255892255,-0.1441342255892255,NO_TRADE
2026-02-13T15:40:41.115Z,10.681,4.315,TREND_UP,NO TRADE,0.5479422222222222,0.4520577777777778,0.38,0.61,0.16410383838383835,-0.16410383838383835,NO_TRADE
2026-02-13T15:40:42.360Z,10.702,4.294,TREND_UP,NO TRADE,0.5477116666666667,0.4522883333333333,0.37,0.62,0.17397429292929295,-0.173974292929293,NO_TRADE
2026-02-13T15:40:44.050Z,10.723,4.266,TREND_UP,NO TRADE,0.5473987037037037,0.4526012962962963,0.37,0.62,0.17366132996632994,-0.17366132996633,NO_TRADE
2026-02-13T15:40:45.298Z,10.751,4.245,TREND_UP,NO TRADE,0.5471675925925926,0.4528324074074074,0.36,0.63,0.18353122895622898,-0.18353122895622898,NO_TRADE
2026-02-13T15:40:46.553Z,10.772,4.224,TREND_UP,NO TRADE,0.5469351851851851,0.45306481481481486,0.36,0.63,0.1832988215488215,-0.1832988215488215,NO_TRADE
2026-02-13T15:40:47.797Z,10.793,4.203,TREND_UP,NO TRADE,0.5467046296296296,0.4532953703703704,0.37,0.62,0.17296725589225587,-0.17296725589225592,NO_TRADE
2026-02-13T15:40:49.050Z,10.813,4.183,TREND_UP,NO TRADE,0.5464725925925926,0.4535274074074074,0.39,0.6,0.15253319865319864,-0.1525331986531987,NO_TRADE
2026-02-13T15:40:50.294Z,10.834,4.162,TREND_UP,NO TRADE,0.5462424074074074,0.45375759259259263,0.4,0.59,0.14220200336700328,-0.14220200336700328,NO_TRADE
2026-02-13T15:40:51.533Z,10.855,4.141,TREND_UP,NO TRADE,0.5460127777777778,0.4539872222222222,0.41,0.57,0.12764543083900232,-0.12764543083900226,NO_TRADE
2026-02-13T15:40:52.773Z,10.876,4.120,TREND_UP,NO TRADE,0.5457831481481481,0.4542168518518519,0.41,0.58,0.13164173400673396,-0.13164173400673396,NO_TRADE
2026-02-13T15:40:54.020Z,10.896,4.100,TREND_UP,NO TRADE,0.5455524074074074,0.4544475925925926,0.43,0.56,0.11120897306397304,-0.11120897306397315,NO_TRADE
2026-02-13T15:40:55.273Z,10.917,4.079,TREND_UP,NO TRADE,0.5453203703703704,0.4546796296296296,0.43,0.55,0.10654486016628878,-0.10654486016628884,NO_TRADE
2026-02-13T15:40:56.527Z,10.938,4.058,TREND_UP,NO TRADE,0.5450879629629629,0.4549120370370371,0.47,0.52,0.07034048821548816,-0.07034048821548822,NO_TRADE
2026-02-13T15:40:57.774Z,10.959,4.037,TREND_UP,NO TRADE,0.5448568518518518,0.45514314814814816,0.49,0.5,0.04990735690235687,-0.049907356902356925,NO_TRADE
2026-02-13T15:40:59.032Z,10.980,4.016,TREND_UP,NO TRADE,0.5446244444444445,0.45537555555555553,0.55,0.44,-0.010931111111111114,0.010931111111111058,NO_TRADE
2026-02-13T15:41:00.280Z,11.001,3.995,TREND_UP,NO TRADE,0.5443929629629629,0.4556070370370371,0.5709950248756219,0.42,-0.03179058038760696,0.031790580387606904,NO_TRADE
2026-02-13T15:41:02.184Z,11.021,3.964,TREND_UP,NO TRADE,0.5440405555555555,0.4559594444444445,0.59,0.4,-0.051919040404040384,0.051919040404040384,NO_TRADE
2026-02-13T15:41:03.862Z,11.053,3.936,TREND_UP,NO TRADE,0.5437296296296297,0.4562703703703703,0.62,0.37,-0.08253299663299662,0.08253299663299657,NO_TRADE
2026-02-13T15:41:05.122Z,11.081,3.915,TREND_UP,NO TRADE,0.5434962962962963,0.45650370370370374,0.61,0.38,-0.07266531986531988,0.07266531986531988,NO_TRADE
2026-02-13T15:41:06.385Z,11.102,3.894,TREND_UP,NO TRADE,0.5432625925925926,0.4567374074074074,0.59,0.4,-0.05269700336700334,0.05269700336700334,NO_TRADE
2026-02-13T15:41:07.627Z,11.123,3.873,TREND_UP,NO TRADE,0.5430324074074074,0.45696759259259256,0.58,0.41,-0.04282617845117842,0.04282617845117842,NO_TRADE
2026-02-13T15:41:08.871Z,11.144,3.852,TREND_UP,NO TRADE,0.542802037037037,0.457197962962963,0.61,0.38,-0.07335957912457913,0.07335957912457913,NO_TRADE
2026-02-13T15:41:10.114Z,11.165,3.831,TREND_UP,NO TRADE,0.542572037037037,0.45742796296296295,0.61,0.38,-0.07358957912457909,0.07358957912457909,NO_TRADE
2026-02-13T15:41:11.358Z,11.185,3.811,TREND_UP,NO TRADE,0.5423414814814814,0.4576585185185186,0.6,0.39,-0.06371912457912465,0.0637191245791246,NO_TRADE
2026-02-13T15:41:13.046Z,11.206,3.783,TREND_UP,NO TRADE,0.5420288888888889,0.4579711111111111,0.61,0.38,-0.07413272727272724,0.07413272727272724,NO_TRADE
2026-02-13T15:41:14.722Z,11.234,3.755,TREND_UP,NO TRADE,0.5417187037037037,0.4582812962962963,0.57,0.41,-0.039913949357520795,0.03991394935752085,NO_TRADE
2026-02-13T15:41:16.397Z,11.262,3.727,TREND_UP,NO TRADE,0.5414087037037036,0.45859129629629636,0.58,0.41,-0.044449882154882214,0.044449882154882214,NO_TRADE
2026-02-13T15:41:17.648Z,11.290,3.706,TREND_UP,NO TRADE,0.5411768518518518,0.4588231481481482,0.57,0.42,-0.034580723905723865,0.03458072390572392,NO_TRADE
2026-02-13T15:41:18.903Z,11.311,3.685,TREND_UP,NO TRADE,0.5409446296296296,0.45905537037037036,0.56,0.43,-0.02471193602693611,0.024711936026936,NO_TRADE
2026-02-13T15:41:20.137Z,11.332,3.664,TREND_UP,NO TRADE,0.5407159259259259,0.4592840740740741,0.56,0.43,-0.02494063973063987,0.024940639730639758,NO_TRADE
2026-02-13T15:41:21.393Z,11.353,3.643,TREND_UP,NO TRADE,0.5404831481481481,0.45951685185185187,0.57,0.42,-0.03527442760942756,0.03527442760942762,NO_TRADE
2026-02-13T15:41:22.642Z,11.373,3.623,TREND_UP,NO TRADE,0.5402518518518519,0.45974814814814813,0.58,0.41,-0.045606734006733984,0.045606734006733984,NO_TRADE
2026-02-13T15:41:23.887Z,11.394,3.602,TREND_UP,NO TRADE,0.5400214814814814,0.45997851851851856,0.6,0.39,-0.06603912457912464,0.06603912457912459,NO_TRADE
2026-02-13T15:41:25.138Z,11.415,3.581,TREND_UP,NO TRADE,0.5397896296296296,0.4602103703703704,0.59,0.4,-0.05616996632996629,0.05616996632996629,NO_TRADE
2026-02-13T15:41:26.380Z,11.436,3.560,TREND_UP,NO TRADE,0.53956,0.46043999999999996,0.61,0.38,-0.07660161616161609,0.07660161616161609,NO_TRADE
2026-02-13T15:41:27.658Z,11.456,3.539,TREND_UP,NO TRADE,0.5393233333333334,0.4606766666666666,0.62,0.37,-0.08693929292929292,0.08693929292929287,NO_TRADE
2026-02-13T15:41:28.908Z,11.478,3.518,TREND_UP,NO TRADE,0.5390914814814814,0.46090851851851855,0.62,0.37,-0.08717114478114485,0.0871711447811448,NO_TRADE
2026-02-13T15:41:30.146Z,11.498,3.498,TREND_UP,NO TRADE,0.5388620370370371,0.46113796296296294,0.5709950248756219,0.42,-0.037321506313532815,0.03732150631353276,NO_TRADE
2026-02-13T15:41:31.396Z,11.519,3.477,TREND_UP,NO TRADE,0.5386309259259259,0.4613690740740741,0.5,0.48,0.0284268442932728,-0.0284268442932728,NO_TRADE
2026-02-13T15:41:33.079Z,11.540,3.449,TREND_UP,NO TRADE,0.5383194444444445,0.46168055555555554,0.51,0.48,0.023167929292929323,-0.023167929292929323,NO_TRADE
2026-02-13T15:41:34.336Z,11.568,3.428,TREND_UP,NO TRADE,0.5380862962962963,0.46191370370370366,0.53,0.46,0.002732760942760981,-0.0027327609427610366,NO_TRADE
2026-02-13T15:41:35.586Z,11.589,3.407,TREND_UP,NO TRADE,0.5378548148148148,0.4621451851851852,0.53,0.46,0.0025012794612794265,-0.002501279461279482,NO_TRADE
2026-02-13T15:41:36.827Z,11.610,3.386,TREND_UP,NO TRADE,0.5376251851851852,0.4623748148148148,0.54,0.45,-0.00782936026936032,0.007829360269360208,NO_TRADE
2026-02-13T15:41:38.139Z,11.630,3.364,TREND_UP,NO TRADE,0.5373822222222222,0.4626177777777778,0.52,0.47,0.012129696969696901,-0.012129696969696957,NO_TRADE
2026-02-13T15:41:39.394Z,11.653,3.343,TREND_UP,NO TRADE,0.5371498148148148,0.46285018518518517,0.48,0.51,0.05230132996632997,-0.05230132996632997,NO_TRADE
2026-02-13T15:41:40.647Z,11.673,3.323,TREND_UP,NO TRADE,0.5369174074074073,0.46308259259259266,0.43,0.56,0.10257397306397298,-0.10257397306397309,NO_TRADE
2026-02-13T15:41:41.902Z,11.694,3.302,TREND_UP,NO TRADE,0.536685,0.46331500000000003,0.46,0.53,0.07203853535353527,-0.07203853535353533,NO_TRADE
2026-02-13T15:41:43.174Z,11.715,3.280,TREND_UP,NO TRADE,0.53645,0.46355,0.47,0.51,0.05685816326530613,-0.05685816326530613,NO_TRADE
2026-02-13T15:41:44.422Z,11.736,3.260,TREND_UP,NO TRADE,0.5362185185185185,0.46378148148148146,0.52,0.47,0.010965993265993235,-0.01096599326599329,NO_TRADE
2026-02-13T15:41:45.673Z,11.757,3.239,TREND_UP,NO TRADE,0.5359868518518518,0.4640131481481482,0.51,0.48,0.02083533670033666,-0.02083533670033666,NO_TRADE
2026-02-13T15:41:47.582Z,11.778,3.207,TREND_UP,NO TRADE,0.5356331481481481,0.4643668518518519,0.48,0.51,0.050784663299663246,-0.050784663299663246,NO_TRADE
2026-02-13T15:41:48.856Z,11.810,3.186,TREND_UP,NO TRADE,0.5353975925925926,0.46460240740740744,0.56,0.43,-0.030258973063973182,0.03025897306397307,NO_TRADE
2026-02-13T15:41:50.103Z,11.831,3.165,TREND_UP,NO TRADE,0.5351664814814815,0.4648335185185185,0.54,0.44,-0.01585392668178387,0.015853926681783814,NO_TRADE
2026-02-13T15:41:52.014Z,11.852,3.133,TREND_UP,NO TRADE,0.534812962962963,0.465187037037037,0.56,0.43,-0.030843602693602756,0.030843602693602645,NO_TRADE
2026-02-13T15:41:53.283Z,11.884,3.112,TREND_UP,NO TRADE,0.5345777777777778,0.4654222222222222,0.58,0.41,-0.05128080808080804,0.05128080808080804,NO_TRADE
2026-02-13T15:41:54.530Z,11.905,3.091,TREND_UP,NO TRADE,0.5343468518518518,0.4656531481481482,0.58,0.41,-0.05151173400673403,0.05151173400673403,NO_TRADE
2026-02-13T15:41:55.786Z,11.926,3.070,TREND_UP,NO TRADE,0.5341142592592593,0.46588574074074074,0.56,0.43,-0.031542306397306485,0.031542306397306374,NO_TRADE
2026-02-13T15:41:57.035Z,11.947,3.049,TREND_UP,NO TRADE,0.5338827777777778,0.4661172222222222,0.56,0.43,-0.03177378787878793,0.03177378787878782,NO_TRADE
2026-02-13T15:41:58.301Z,11.967,3.028,TREND_UP,NO TRADE,0.5336483333333333,0.4663516666666667,0.56,0.43,-0.032008232323232466,0.032008232323232355,NO_TRADE
2026-02-13T15:41:59.551Z,11.989,3.008,TREND_UP,NO TRADE,0.5334168518518518,0.46658314814814816,0.57,0.42,-0.042340723905723854,0.04234072390572391,NO_TRADE
2026-02-13T15:42:00.794Z,12.009,2.987,TREND_UP,NO TRADE,0.5331866666666667,0.4668133333333333,0.54,0.45,-0.012267878787878828,0.012267878787878717,NO_TRADE
2026-02-13T15:42:02.037Z,12.030,2.966,TREND_UP,NO TRADE,0.5329566666666666,0.46704333333333337,0.55,0.44,-0.022598888888888946,0.02259888888888889,NO_TRADE
2026-02-13T15:42:03.320Z,12.051,2.945,TREND_UP,NO TRADE,0.532719074074074,0.46728092592592596,0.61,0.38,-0.0834425420875421,0.0834425420875421,NO_TRADE
2026-02-13T15:42:04.565Z,12.072,2.924,TREND_UP,NO TRADE,0.5324885185185185,0.4675114814814815,0.63,0.35,-0.11036862433862438,0.11036862433862432,NO_TRADE
